health,stamina,x,y,z,action,key_press
84,40,275.0,-356.49,-273.19,dodge,space
13,65,-61.69,42.15,-358.37,move_right,d
76,67,-142.39,-198.78,415.37,move_left,a
1,82,277.23,-287.3,-455.58,move_forward,w
67,65,292.45,-374.8,-101.75,move_left,a
91,67,328.14,-409.42,-390.69,dodge,space
21,89,-217.55,182.23,81.26,move_left,a
99,5,402.71,-411.83,-354.4,move_left,a
71,40,-280.88,414.54,-174.89,move_forward,w
52,100,257.8,313.99,250.49,move_right,d
82,3,-192.22,-327.5,433.47,move_left,a
90,16,223.43,-207.71,-293.6,attack,left_click
24,31,-301.32,-392.59,-330.06,move_forward,w
42,47,-327.56,-58.73,-343.59,move_forward,w
56,39,429.03,137.55,-391.47,move_left,a
36,15,-405.95,128.36,-299.77,move_right,d
80,57,-155.89,412.22,-128.52,move_right,d
75,65,97.63,394.7,-107.9,move_backward,s
51,79,152.69,346.38,-193.99,move_backward,s
27,51,23.29,47.21,459.82,move_forward,w
77,1,-396.31,455.51,-304.23,attack,left_click
36,64,334.23,-251.86,-60.7,move_right,d
94,94,178.46,-229.1,-361.38,move_right,d
54,20,-99.83,362.76,-226.85,move_forward,w
10,36,-419.86,-90.07,-263.83,move_right,d
59,78,175.13,-114.59,154.44,move_left,a
34,48,66.42,136.76,90.96,move_forward,w
14,13,-188.55,357.07,-157.91,attack,left_click
95,43,299.31,153.23,-369.63,move_backward,s
14,1,79.66,-81.8,240.88,move_backward,s
27,94,-468.78,-169.61,-62.43,move_left,a
28,23,207.36,-99.14,-55.15,attack,left_click
18,87,-466.26,251.84,79.55,move_right,d
3,51,172.78,-9.78,-453.21,attack,left_click
72,30,335.4,-418.59,-106.46,move_backward,s
86,43,-263.52,-423.59,-331.27,move_right,d
89,48,459.84,427.45,-178.29,attack,left_click
31,68,442.89,-356.38,442.44,move_backward,s
43,71,322.18,-161.68,206.27,attack,left_click
41,44,388.66,-143.86,32.48,move_backward,s
17,62,-341.36,322.46,427.32,dodge,space
28,44,172.81,-58.97,40.71,dodge,space
25,62,499.3,-455.95,-147.86,attack,left_click
32,36,-239.42,215.55,362.11,dodge,space
97,1,-68.76,195.53,253.48,move_right,d
14,79,-183.11,-41.15,-371.25,move_right,d
18,28,-437.57,67.27,392.29,move_left,a
17,49,-458.47,-497.27,-27.08,move_right,d
92,68,468.4,140.75,-410.4,attack,left_click
79,92,269.59,-474.56,-217.14,move_forward,w
49,42,352.59,52.56,-72.94,move_right,d
34,11,-344.14,245.65,-245.83,move_right,d
27,6,76.84,-27.55,-389.93,move_backward,s
32,63,-318.11,265.16,-105.05,move_left,a
22,39,-49.06,-447.62,-166.32,dodge,space
38,47,-171.83,241.92,-223.29,move_forward,w
48,61,421.14,139.52,306.22,attack,left_click
78,75,-185.54,347.36,140.94,move_left,a
81,10,468.22,-470.41,240.34,dodge,space
100,99,395.35,-120.79,268.39,move_forward,w
24,3,-282.65,123.01,-168.03,dodge,space
93,30,-36.48,-209.36,-332.45,move_left,a
57,12,-41.51,-478.39,216.83,dodge,space
47,73,-185.27,228.39,399.44,move_left,a
92,52,473.32,-313.05,73.22,move_left,a
32,44,122.56,-162.44,164.82,move_forward,w
7,96,430.01,381.83,-403.87,dodge,space
21,94,426.32,-397.17,209.54,move_left,a
69,20,29.46,-404.48,-349.25,move_left,a
86,73,-492.85,-431.95,10.84,move_left,a
39,99,-361.49,143.72,153.87,dodge,space
80,24,-478.51,230.03,439.81,move_left,a
21,94,-184.92,153.79,-176.78,move_left,a
73,26,-51.32,-385.39,297.87,move_left,a
27,50,89.91,-364.05,-100.29,dodge,space
36,76,-212.44,-470.52,429.72,move_forward,w
12,55,-157.77,-435.15,309.27,dodge,space
85,74,78.0,-28.82,-111.84,move_forward,w
24,87,435.31,-188.02,-50.55,dodge,space
45,22,198.38,-439.72,-418.86,dodge,space
14,83,-386.34,279.41,102.99,attack,left_click
84,81,211.02,-26.48,160.05,move_backward,s
0,19,442.01,-48.81,131.42,attack,left_click
99,56,401.05,-70.76,33.96,move_right,d
21,67,346.59,-465.07,432.38,move_right,d
17,37,-46.31,-461.72,-125.08,move_left,a
6,48,227.22,301.99,302.28,move_backward,s
10,97,-160.45,181.33,9.51,move_forward,w
65,18,165.39,477.31,-30.37,dodge,space
16,98,387.32,431.57,-58.61,attack,left_click
43,43,297.53,-252.69,-229.2,move_right,d
91,100,23.96,-338.49,-109.25,move_left,a
44,33,-446.15,-359.0,133.4,move_backward,s
67,56,-81.77,106.03,182.79,move_right,d
67,34,375.84,-499.69,471.74,attack,left_click
87,75,-188.2,124.48,-373.12,move_right,d
22,4,486.57,336.27,292.17,move_backward,s
48,55,125.64,451.96,361.24,move_backward,s
59,78,165.54,376.73,-399.47,move_forward,w
4,15,-15.37,-61.53,-343.49,move_left,a
80,16,-159.1,-432.17,-153.99,attack,left_click
27,35,-387.36,186.36,-474.93,dodge,space
82,28,-321.17,310.3,181.13,move_backward,s
64,99,359.58,-330.8,18.72,move_forward,w
80,10,245.98,189.15,446.37,move_forward,w
18,98,-83.83,19.98,358.1,dodge,space
24,83,-412.4,372.45,179.61,move_right,d
98,52,-43.96,-401.13,-68.26,move_forward,w
48,36,325.22,-109.55,-149.01,dodge,space
77,69,-244.75,498.17,429.11,move_forward,w
21,33,411.28,425.99,-180.99,dodge,space
55,19,411.02,-363.17,-209.58,move_backward,s
31,28,159.45,425.72,46.96,move_forward,w
27,31,472.46,352.12,-217.83,dodge,space
50,39,205.46,-257.54,193.28,move_forward,w
91,97,-289.5,67.59,-233.76,move_backward,s
5,8,-293.13,-204.84,171.42,move_forward,w
22,20,213.56,141.06,175.42,attack,left_click
41,93,-430.43,-89.64,463.91,attack,left_click
20,48,5.85,333.08,10.84,move_forward,w
95,72,-172.74,-365.34,33.61,dodge,space
68,69,-403.62,-485.29,165.98,attack,left_click
33,67,-206.46,372.31,128.48,move_left,a
60,8,-34.23,127.86,-39.73,attack,left_click
32,99,254.8,440.18,-302.49,move_backward,s
74,33,-403.16,-50.79,283.34,move_forward,w
85,71,493.3,-259.76,-277.54,attack,left_click
42,43,-217.55,-224.31,-363.11,attack,left_click
94,71,-226.51,-161.17,442.15,move_left,a
27,62,25.65,246.67,471.83,dodge,space
17,98,-452.85,271.63,-28.04,move_backward,s
51,37,210.15,383.71,-105.71,move_left,a
75,92,13.98,-196.1,-257.93,move_left,a
77,39,-251.97,376.68,-122.38,dodge,space
70,87,-307.45,414.96,30.88,dodge,space
20,62,-327.69,310.39,422.9,move_left,a
72,47,-177.06,427.14,136.06,dodge,space
97,13,-139.77,37.87,-259.67,move_forward,w
65,86,349.63,-30.71,88.21,move_right,d
70,43,-412.92,-221.58,479.3,move_left,a
82,57,265.72,-33.24,-477.44,move_right,d
28,35,308.05,63.07,434.03,move_forward,w
84,81,485.65,445.03,-262.76,dodge,space
26,28,-461.94,-184.15,-234.51,move_right,d
6,77,-313.54,51.87,-111.09,dodge,space
53,71,401.18,136.9,-222.74,move_forward,w
61,56,24.89,-437.76,45.83,dodge,space
14,91,226.36,-16.74,-459.27,move_forward,w
63,95,-10.09,-256.85,475.78,move_backward,s
57,33,-15.66,-218.5,487.22,move_left,a
15,91,397.82,282.17,320.71,move_forward,w
49,7,289.03,338.31,287.25,move_right,d
96,61,-195.67,-361.87,-112.08,dodge,space
86,52,166.55,404.0,468.1,move_left,a
14,82,-179.82,412.65,429.73,dodge,space
29,44,65.54,52.44,-308.57,move_backward,s
79,66,-205.8,124.73,-421.53,move_forward,w
74,14,-239.6,47.37,482.95,dodge,space
34,51,133.58,122.67,272.17,move_right,d
96,74,-185.2,-107.57,-498.22,move_backward,s
75,98,-32.4,-41.74,-171.4,move_forward,w
67,50,363.04,497.17,-449.81,attack,left_click
38,1,238.73,-195.33,161.8,dodge,space
7,34,191.78,234.13,-346.53,attack,left_click
87,77,-335.8,256.97,221.11,move_backward,s
22,65,290.52,-274.64,-373.66,move_backward,s
74,17,-481.56,-282.26,-387.35,attack,left_click
31,24,0.17,-232.94,306.08,move_right,d
52,74,-269.1,106.5,120.39,dodge,space
48,81,-154.13,-139.42,58.12,attack,left_click
43,80,321.05,-105.58,-361.42,move_left,a
59,42,-423.86,220.64,282.25,dodge,space
83,61,273.48,-80.49,20.9,attack,left_click
54,47,-366.06,20.58,490.25,move_backward,s
63,13,-410.33,163.54,78.57,move_right,d
21,54,-137.96,207.99,223.61,move_forward,w
20,17,-386.67,-476.27,54.85,move_forward,w
9,8,288.21,-156.23,-20.01,move_forward,w
27,24,-178.52,-340.05,-151.66,attack,left_click
94,32,-386.4,-40.05,-102.11,move_right,d
17,52,410.7,-461.68,154.04,move_forward,w
28,63,-414.76,-293.23,260.66,dodge,space
14,21,43.09,300.93,-452.64,move_left,a
21,34,-291.3,288.53,7.93,move_right,d
73,55,262.79,-241.81,345.82,move_forward,w
61,0,-202.73,464.24,473.46,move_backward,s
12,44,-357.32,-10.15,-340.38,dodge,space
21,17,293.58,273.24,2.92,move_left,a
18,75,-263.18,-232.14,-22.79,move_forward,w
42,27,-436.44,-342.51,472.59,move_backward,s
5,68,173.89,54.9,-289.01,move_forward,w
69,56,338.47,377.48,-490.87,attack,left_click
79,50,-265.74,84.49,377.31,move_right,d
39,85,324.3,367.38,-398.36,move_left,a
48,31,452.54,125.81,-405.04,attack,left_click
6,21,-378.03,-204.08,136.53,move_forward,w
61,45,246.78,-109.93,280.68,move_forward,w
69,94,37.27,-210.92,85.94,move_right,d
42,95,167.66,464.26,439.66,move_backward,s
68,67,315.39,-363.36,429.52,dodge,space
69,1,-53.74,-415.41,446.41,dodge,space
39,65,80.82,-490.84,189.0,attack,left_click
75,3,-362.1,78.06,-252.78,move_backward,s
42,30,154.3,326.93,-270.36,attack,left_click
82,78,296.58,307.32,-184.74,move_backward,s
77,75,-95.64,-164.14,128.75,move_backward,s
53,89,123.33,362.61,497.03,attack,left_click
7,84,-72.92,-316.11,135.12,move_forward,w
59,50,-53.26,-105.27,194.16,move_right,d
37,16,281.49,-6.2,307.26,move_backward,s
89,4,147.81,98.21,-211.58,dodge,space
76,29,83.03,-46.89,50.56,attack,left_click
68,86,210.32,-304.51,-90.82,move_forward,w
65,55,-114.04,340.07,-229.64,move_right,d
83,75,-131.76,-483.87,-460.52,move_forward,w
34,73,-223.55,194.81,-210.26,move_left,a
61,45,342.22,456.6,-469.55,move_right,d
12,54,-496.41,87.04,170.35,dodge,space
86,53,381.85,392.45,304.79,attack,left_click
77,33,346.91,-93.84,31.64,dodge,space
90,52,438.22,-321.02,-371.42,dodge,space
41,30,344.66,-415.47,-369.05,move_left,a
13,6,348.48,267.74,119.54,move_backward,s
69,83,455.65,138.45,440.34,move_forward,w
45,85,-25.04,-40.18,-413.04,dodge,space
78,74,314.48,434.25,43.33,move_backward,s
48,38,-59.05,-52.27,-388.54,attack,left_click
47,10,286.1,-61.54,-39.61,move_forward,w
1,5,-418.38,-167.88,-93.94,move_backward,s
38,28,-84.62,384.81,229.91,move_forward,w
59,16,-166.86,-264.93,-410.75,move_forward,w
45,65,273.06,51.11,97.32,move_right,d
39,15,297.73,-146.57,140.12,attack,left_click
31,97,-498.81,-194.94,464.7,move_forward,w
53,71,-440.53,-6.62,226.88,move_right,d
75,10,277.66,356.39,-300.52,move_right,d
56,49,454.63,-445.12,38.13,move_backward,s
12,45,-402.55,410.32,396.67,move_right,d
86,29,-99.5,-39.39,-317.12,move_right,d
4,81,472.41,216.99,421.49,move_right,d
70,32,-119.64,-286.11,200.02,move_left,a
94,85,472.05,-242.8,-431.67,dodge,space
58,24,262.65,22.42,57.57,dodge,space
94,56,309.3,-289.84,-73.45,move_right,d
51,77,95.19,230.77,400.03,dodge,space
23,80,-479.34,-297.09,-32.66,attack,left_click
81,91,-481.55,246.2,488.05,move_backward,s
49,93,424.54,-429.76,96.01,move_forward,w
100,60,-272.44,209.96,-406.86,move_backward,s
4,17,-261.2,-248.76,-117.76,move_right,d
16,29,-432.3,-290.84,-382.65,attack,left_click
56,6,-305.02,-0.11,378.09,move_forward,w
22,99,13.48,317.39,235.23,move_left,a
97,33,-437.16,139.09,-136.22,move_forward,w
37,12,386.68,-326.05,383.21,move_left,a
34,6,304.19,-173.43,489.11,attack,left_click
44,50,264.93,295.28,305.64,move_left,a
88,69,-288.2,455.91,13.01,dodge,space
46,5,-48.77,-110.18,222.13,move_left,a
33,24,-489.16,285.54,57.05,attack,left_click
56,61,-393.41,-81.36,0.26,move_right,d
73,41,-377.99,-6.73,-274.04,attack,left_click
62,72,-141.65,291.26,227.98,move_left,a
91,42,415.74,266.27,-451.3,move_right,d
98,67,-211.41,-194.16,-358.25,move_right,d
4,27,454.77,-482.79,-18.4,move_right,d
9,68,222.08,-371.85,-210.52,move_forward,w
31,53,23.76,-437.34,-418.17,dodge,space
22,78,-391.65,206.17,-363.6,move_left,a
26,84,379.85,402.06,458.94,move_forward,w
48,31,-422.45,-492.12,-141.17,move_backward,s
45,75,-284.46,-425.97,367.19,move_forward,w
84,51,319.49,244.66,-129.65,move_right,d
39,0,160.37,476.88,191.05,attack,left_click
32,65,119.98,498.6,267.42,move_left,a
23,50,-38.55,57.32,-485.27,move_right,d
54,52,323.06,492.48,408.68,move_left,a
16,2,-247.11,148.94,-36.49,dodge,space
50,51,48.85,-414.07,278.07,move_backward,s
23,42,352.58,329.97,460.4,move_right,d
57,72,294.98,18.0,-64.69,move_forward,w
74,24,68.44,-438.53,456.75,dodge,space
25,55,-242.34,240.16,334.25,move_left,a
68,32,447.45,-351.97,220.28,move_right,d
20,36,24.01,-381.19,-52.85,attack,left_click
65,17,-474.4,-339.8,146.46,move_forward,w
23,14,23.7,336.35,-42.17,attack,left_click
78,24,67.17,139.72,-268.02,move_right,d
61,26,120.85,112.69,275.05,move_forward,w
77,98,-211.23,-360.06,1.64,move_left,a
5,67,168.88,253.99,96.9,move_forward,w
38,6,176.74,0.38,-394.57,attack,left_click
66,30,220.54,322.38,-248.79,move_forward,w
99,27,-345.88,-311.49,302.12,move_forward,w
59,37,-407.93,335.46,-348.83,dodge,space
15,30,-160.37,-171.44,-205.88,move_forward,w
43,56,-381.28,-272.39,-147.2,move_left,a
45,84,-421.74,298.78,495.53,move_left,a
9,52,17.92,-28.55,-13.32,move_left,a
8,25,218.29,66.67,428.69,move_right,d
49,81,50.35,415.37,-95.37,dodge,space
21,80,-261.31,-441.12,78.75,move_left,a
1,32,-60.97,87.12,-332.85,move_right,d
88,80,-396.25,-149.47,272.68,move_backward,s
88,72,490.32,260.83,-301.59,dodge,space
99,50,433.63,323.95,289.84,move_backward,s
20,1,-195.38,-58.38,338.62,move_backward,s
13,93,-40.65,-219.33,315.78,move_left,a
66,95,-342.29,-126.36,-485.33,attack,left_click
63,47,214.36,-247.11,162.98,dodge,space
33,17,327.0,470.4,-18.73,move_right,d
35,53,-254.59,-345.15,129.81,move_backward,s
11,67,-228.57,-223.91,437.47,move_backward,s
67,73,5.05,353.59,-340.23,dodge,space
100,60,314.65,-342.5,307.8,attack,left_click
53,68,-144.4,22.69,112.21,move_forward,w
55,62,-18.55,-477.95,205.57,move_left,a
35,25,455.56,259.41,74.94,dodge,space
96,39,-489.33,322.78,244.0,move_backward,s
77,59,75.64,67.87,347.66,move_forward,w
31,4,341.54,-277.48,-395.94,attack,left_click
25,33,18.23,145.58,152.28,move_backward,s
20,99,-179.42,230.24,307.46,move_backward,s
43,71,-69.17,15.99,353.58,attack,left_click
71,83,-213.65,331.46,117.36,attack,left_click
60,80,305.91,-194.83,-12.19,attack,left_click
3,74,-15.35,-367.14,-492.94,dodge,space
99,73,317.4,-455.42,129.45,move_right,d
27,96,-185.1,-474.62,53.89,move_backward,s
5,59,48.98,-160.66,-188.04,attack,left_click
66,85,88.05,466.83,434.79,move_forward,w
71,73,264.91,147.61,453.63,move_right,d
10,91,-329.23,258.39,-499.79,move_left,a
33,77,-415.8,402.91,158.95,move_forward,w
15,82,350.9,163.67,-217.02,move_backward,s
82,59,195.92,-59.97,129.2,move_left,a
82,50,-342.96,-148.15,326.89,move_forward,w
41,90,-269.59,-306.14,485.6,move_backward,s
96,95,481.33,189.73,144.28,attack,left_click
17,83,308.79,-80.26,380.4,dodge,space
45,82,-390.11,108.65,-23.57,move_left,a
32,34,35.73,69.46,-232.43,move_left,a
68,62,-409.21,-400.27,-374.36,dodge,space
100,99,364.09,303.27,358.73,move_right,d
6,81,-186.23,52.59,259.81,move_backward,s
54,53,-406.74,381.55,215.28,dodge,space
53,65,-169.28,-325.97,-450.99,attack,left_click
37,63,468.43,244.62,-53.14,attack,left_click
46,74,446.4,-482.3,-304.08,move_forward,w
71,82,17.71,25.23,154.92,move_forward,w
13,48,-468.47,-162.14,-318.35,move_forward,w
70,66,-306.42,-157.32,346.88,move_right,d
3,68,346.69,-315.09,-383.2,move_right,d
8,56,389.63,-85.74,118.94,move_forward,w
97,49,-365.35,-401.38,-346.92,move_backward,s
46,68,338.75,-372.19,314.24,move_right,d
20,82,132.44,473.54,-458.4,move_forward,w
27,0,335.88,-47.08,94.84,move_backward,s
13,91,361.66,318.65,369.42,dodge,space
80,78,354.57,341.26,17.52,move_backward,s
30,27,-156.28,143.74,-146.47,move_left,a
93,13,-212.31,-203.28,421.86,move_left,a
54,26,275.27,154.5,411.01,attack,left_click
98,29,395.25,-106.19,-227.23,dodge,space
76,91,-449.2,197.09,-70.35,move_forward,w
25,8,-83.75,447.87,-299.44,move_forward,w
95,90,132.38,222.47,-360.46,attack,left_click
58,10,157.98,-122.78,224.91,attack,left_click
36,93,-31.64,-402.23,-100.78,dodge,space
65,44,340.39,-421.31,-77.73,attack,left_click
43,65,410.68,312.96,376.99,move_backward,s
10,67,-417.8,87.44,354.12,move_forward,w
13,81,423.28,-299.65,302.93,move_backward,s
34,43,286.26,-139.69,-377.13,move_forward,w
79,82,-346.45,274.78,332.32,dodge,space
49,80,-411.38,-379.66,405.52,dodge,space
80,79,-93.37,-138.7,50.58,move_forward,w
50,58,410.45,-253.28,318.18,move_backward,s
29,26,-15.38,-497.15,-313.1,move_backward,s
77,39,470.47,41.21,264.72,move_backward,s
16,98,-96.17,302.85,-357.28,move_backward,s
80,25,-461.91,428.57,279.25,move_backward,s
30,44,468.87,-250.0,-232.28,move_forward,w
30,83,-284.02,-8.52,-434.83,move_forward,w
52,37,451.83,-233.99,22.52,move_left,a
95,89,31.02,414.43,-11.76,move_forward,w
64,83,-478.69,-315.28,-356.41,move_left,a
75,59,-30.65,-206.05,228.97,move_backward,s
51,84,-123.32,390.38,-111.76,move_forward,w
25,92,-365.6,-241.78,-162.7,attack,left_click
95,19,-430.85,-434.19,-150.74,move_forward,w
29,69,388.6,-480.4,-20.38,move_forward,w
8,27,340.71,346.4,271.61,attack,left_click
21,49,470.68,28.54,377.75,dodge,space
40,31,-225.53,17.35,256.19,move_forward,w
45,93,-39.2,-409.64,386.49,dodge,space
4,60,60.96,454.46,-332.02,move_right,d
57,32,393.42,-222.9,373.49,move_forward,w
84,93,-80.73,-328.87,-499.23,move_right,d
94,64,5.07,-222.86,213.59,dodge,space
67,68,-312.17,-205.47,-159.58,move_right,d
46,68,-481.78,-457.13,358.17,attack,left_click
47,56,-379.65,192.67,-107.01,move_left,a
24,98,-443.8,-265.47,28.68,dodge,space
60,15,-72.88,331.78,331.53,move_left,a
72,35,94.2,-2.97,325.61,move_right,d
44,22,139.71,-350.68,156.96,dodge,space
9,87,-249.14,-38.07,-56.23,attack,left_click
19,4,-150.47,-254.28,-81.07,move_left,a
96,24,-188.88,-497.53,34.75,move_forward,w
62,51,-422.19,-201.91,-442.43,move_left,a
67,72,156.92,467.45,-336.64,dodge,space
18,44,-213.54,185.02,169.19,move_left,a
25,57,-14.13,-255.99,360.54,move_backward,s
99,62,188.7,-113.84,304.95,move_backward,s
62,5,359.52,-77.65,-319.57,move_right,d
94,61,-464.24,205.0,287.3,attack,left_click
63,17,275.7,458.26,200.03,move_left,a
91,17,191.76,-30.5,-200.79,dodge,space
38,92,-250.43,-499.89,-12.62,move_right,d
69,38,-407.5,190.09,-86.22,move_backward,s
15,26,-223.11,467.72,463.99,attack,left_click
15,6,7.55,-358.31,455.68,move_backward,s
94,16,139.34,158.67,-102.39,move_right,d
42,95,357.2,79.56,147.27,move_left,a
28,40,181.39,-247.5,-290.2,move_forward,w
85,64,-84.55,118.22,-104.59,move_forward,w
53,90,237.74,176.62,454.3,attack,left_click
99,11,-374.02,-260.61,-239.23,move_right,d
34,98,-5.13,430.66,24.28,dodge,space
7,26,211.72,-206.13,407.29,move_backward,s
62,41,-341.87,75.95,-313.92,dodge,space
45,59,346.73,-403.5,398.99,attack,left_click
17,32,-17.43,208.63,-31.55,move_backward,s
99,40,137.95,-17.25,311.05,move_left,a
73,12,381.45,-297.01,209.56,attack,left_click
6,22,-302.19,-425.95,-475.31,move_forward,w
59,70,1.65,145.53,468.18,move_right,d
84,99,-284.38,-116.23,180.08,move_right,d
76,58,-469.43,-143.51,-251.63,move_left,a
41,42,475.75,-150.49,414.39,dodge,space
71,2,285.77,-204.9,39.78,move_backward,s
40,30,409.98,233.47,470.0,move_backward,s
44,10,266.99,474.75,-284.57,move_right,d
84,62,-304.59,-209.88,-489.9,move_left,a
30,14,-283.22,-328.81,-33.93,attack,left_click
69,81,125.02,394.7,212.05,dodge,space
6,2,30.88,376.99,373.34,attack,left_click
72,20,37.21,-230.7,-492.33,move_right,d
44,72,-367.51,-70.15,-475.58,move_left,a
46,49,186.58,120.8,436.96,dodge,space
85,0,-12.45,-225.0,-285.9,move_left,a
69,97,-113.48,-365.53,268.89,move_left,a
6,29,337.16,-272.81,130.22,dodge,space
84,99,-138.28,-471.28,236.04,dodge,space
44,53,-13.98,433.54,46.33,dodge,space
37,91,-406.65,134.22,-227.33,move_forward,w
21,7,-250.61,14.62,14.25,move_right,d
50,39,43.84,4.45,-232.27,move_left,a
53,63,-301.54,37.4,-23.87,move_right,d
31,22,-416.16,312.51,-121.0,dodge,space
42,63,149.4,-18.84,-454.31,dodge,space
45,18,111.99,195.32,-123.86,dodge,space
56,65,-81.44,-279.8,-263.45,attack,left_click
33,22,-330.81,-484.53,171.41,move_forward,w
84,11,-60.21,-322.99,-360.6,dodge,space
33,25,343.93,-148.03,-118.82,move_forward,w
57,5,177.54,-131.46,-321.95,dodge,space
10,66,-453.09,453.68,9.89,move_backward,s
50,71,306.91,-494.46,318.26,move_forward,w
5,10,164.03,-338.75,-395.56,move_left,a
40,87,261.93,220.51,-395.38,move_backward,s
64,52,96.19,-451.79,-395.17,move_forward,w
20,83,449.37,-159.17,-436.46,move_backward,s
91,48,237.39,-15.99,-355.18,move_forward,w
61,36,165.09,122.31,479.47,move_right,d
62,79,249.74,-411.38,-69.25,move_left,a
37,14,-367.74,43.05,-479.55,move_backward,s
42,83,-113.35,-10.3,-120.49,dodge,space
75,38,-337.56,-124.24,-154.08,attack,left_click
18,61,315.65,-317.45,-176.62,move_right,d
72,51,-376.66,-440.8,106.03,move_right,d
4,14,33.38,-176.34,-164.27,move_backward,s
18,97,389.15,174.68,-85.57,move_forward,w
33,63,-467.15,452.22,-31.61,move_backward,s
44,28,274.29,361.95,-281.35,move_left,a
81,94,-281.27,298.54,-381.44,move_backward,s
19,42,-330.55,-375.67,-86.55,attack,left_click
75,94,379.18,422.0,-277.42,move_backward,s
67,68,425.48,285.73,458.96,move_left,a
30,98,76.13,-472.4,-6.83,move_forward,w
30,25,-444.48,331.83,-209.29,attack,left_click
49,72,43.21,360.34,50.75,attack,left_click
16,77,297.03,296.4,425.75,attack,left_click
34,9,-62.13,-377.88,334.53,move_forward,w
